file_id,cluster
2994_frame5286,1
2994_frame5287,1
2994_frame5288,1
2994_frame5289,1
2994_frame5290,1
2994_frame5291,1
2994_frame5292,1
2994_frame5293,1
2994_frame5294,1
2994_frame5295,1
2994_frame5296,1
2994_frame5297,1
2994_frame5298,1
2994_frame5299,1
2994_frame5300,1
2994_frame5301,1
2994_frame5302,1
2994_frame5303,1
2994_frame5304,1
2994_frame5305,1
2994_frame5306,1
2994_frame5307,1
2994_frame5308,1
2994_frame5309,1
2994_frame5310,1
2994_frame5311,1
2994_frame5312,1
2994_frame5313,1
2994_frame5314,1
2994_frame5315,1
2994_frame5316,1
2994_frame5317,1
2994_frame5318,1
2994_frame5319,1
2994_frame5320,1
2994_frame5321,1
2994_frame5322,1
2994_frame5323,1
2994_frame5324,1
2994_frame5325,1
2994_frame5326,1
2994_frame5327,1
2994_frame5328,1
2994_frame5329,1
2994_frame5330,1
2994_frame5331,1
2994_frame5332,1
2994_frame5333,1
2994_frame5334,1
2994_frame5335,1
2994_frame5336,1
2994_frame5337,1
2994_frame5338,1
2994_frame5339,1
2994_frame5340,1
2994_frame5341,1
2994_frame5342,1
2994_frame5343,1
2994_frame5344,1
2994_frame5345,1
2994_frame5346,1
2994_frame5347,1
2994_frame5348,1
2994_frame5349,1
2994_frame5350,1
2994_frame5351,1
2994_frame5352,1
2994_frame5353,1
2994_frame5354,1
2994_frame5355,1
2994_frame5356,1
2994_frame5357,1
2994_frame5358,1
2994_frame5359,1
2994_frame5360,1
2994_frame5361,1
2994_frame5362,1
2994_frame5363,1
2994_frame5364,1
2994_frame5365,1
2994_frame5366,1
2994_frame5367,1
2994_frame5368,1
2994_frame5369,1
2994_frame5370,1
2994_frame5371,1
2994_frame5372,1
2994_frame5373,1
2994_frame5374,1
2994_frame5375,1
2994_frame5376,1
2994_frame5377,1
2994_frame5378,1
2994_frame5379,1
2994_frame5380,1
2994_frame5381,1
2994_frame5382,1
2994_frame5383,1
2994_frame5384,1
2994_frame5385,1
2994_frame5386,1
2994_frame5387,1
2994_frame5388,1
2994_frame5389,1
2994_frame5390,1
2994_frame5391,1
2994_frame5392,1
2994_frame5393,1
2994_frame5394,1
2994_frame5395,1
2994_frame5396,1
2994_frame5397,1
2994_frame5398,1
2994_frame5399,1
2994_frame5400,1
2994_frame5401,1
2994_frame5402,1
2994_frame5403,1
2994_frame5404,1
2994_frame5405,1
2994_frame5406,1
2994_frame5407,1
2994_frame5408,1
2994_frame5409,1
2994_frame5410,1
2994_frame5411,1
2994_frame5412,1
2994_frame5413,1
2994_frame5414,1
2994_frame5415,1
2994_frame5416,1
2994_frame5417,1
2994_frame5418,1
2994_frame5419,1
2994_frame5420,1
2994_frame5421,1
2994_frame5422,1
2994_frame5423,1
2994_frame5424,1
2994_frame5425,1
2994_frame5426,1
2994_frame5427,1
2994_frame5428,1
2994_frame5429,1
2994_frame5430,1
2994_frame5431,1
2994_frame5432,1
2994_frame5433,1
2994_frame5434,1
2994_frame5435,1
2994_frame5436,1
2994_frame5437,1
2994_frame5438,1
2994_frame5439,1
2994_frame5440,1
2994_frame5441,1
2994_frame5442,1
2994_frame5443,1
2994_frame5444,1
2994_frame5445,1
2994_frame5446,1
2994_frame5447,1
2994_frame5448,1
2994_frame5449,1
2994_frame5450,1
2994_frame5451,1
2994_frame5452,1
2994_frame5453,1
2994_frame5454,1
2994_frame5455,1
2994_frame5456,1
2994_frame5457,1
2994_frame5458,1
2994_frame5459,1
2994_frame5460,1
2994_frame5461,1
2994_frame5462,1
2994_frame5463,1
2994_frame5464,1
2994_frame5465,1
2994_frame5466,1
2994_frame5467,1
2994_frame5468,1
2994_frame5469,1
2994_frame5470,1
2994_frame5471,1
2994_frame5472,1
2994_frame5473,1
2994_frame5474,1
2994_frame5475,1
2994_frame5476,1
2994_frame5477,1
2994_frame5478,1
2994_frame5479,1
2994_frame5480,1
2994_frame5481,1
2994_frame5482,1
2994_frame5483,1
2994_frame5484,1
2994_frame5485,1
2994_frame5486,1
2994_frame5487,1
2994_frame5488,1
2994_frame5489,1
2994_frame5490,1
2994_frame5491,1
2994_frame5492,1
2994_frame5493,1
2994_frame5494,1
2994_frame5495,1
2994_frame5496,1
2994_frame5497,1
2994_frame5498,1
2994_frame5499,1
2994_frame5500,1
2994_frame5501,1
2994_frame5502,1
2994_frame5503,1
2994_frame5504,1
2994_frame5505,1
2994_frame5506,1
2994_frame5507,1
2994_frame5508,1
2994_frame5509,1
2994_frame5510,1
2994_frame5511,1
2994_frame5512,1
2994_frame5513,1
2994_frame5514,1
2994_frame5519,1
2994_frame5520,1
2994_frame5521,1
2994_frame5522,1
2996_frame5260,1
2996_frame5261,1
2996_frame5262,1
2996_frame5263,1
2996_frame5264,1
2996_frame5265,1
2996_frame5266,1
2996_frame5267,1
2996_frame5268,1
2996_frame5269,1
2996_frame5270,1
2996_frame5271,1
2996_frame5272,1
2996_frame5273,1
2996_frame5274,1
2996_frame5275,1
2996_frame5276,1
2996_frame5277,1
2996_frame5278,1
2996_frame5279,1
2996_frame5280,1
2996_frame5281,1
2996_frame5282,1
2996_frame5283,1
2996_frame5284,1
2996_frame5285,1
2996_frame5286,1
2996_frame5287,1
2996_frame5288,1
2996_frame5289,1
2996_frame5290,1
2996_frame5291,1
2996_frame5292,1
2996_frame5293,1
2996_frame5294,1
2996_frame5295,1
2996_frame5296,1
2996_frame5297,1
2996_frame5298,1
2996_frame5299,1
2996_frame5300,1
2996_frame5301,1
2996_frame5302,1
2996_frame5303,1
2996_frame5304,1
2996_frame5305,1
2996_frame5306,1
2996_frame5307,1
2996_frame5308,1
2996_frame5309,1
2996_frame5310,1
2996_frame5311,1
2996_frame5312,1
2996_frame5313,1
2996_frame5314,1
2996_frame5315,1
2996_frame5316,1
2996_frame5317,1
2996_frame5318,1
2996_frame5319,1
2996_frame5320,1
2996_frame5321,1
2996_frame5322,1
2996_frame5323,1
2996_frame5324,1
2996_frame5325,1
2996_frame5326,1
2996_frame5327,1
2996_frame5328,1
2996_frame5329,1
2996_frame5330,1
2996_frame5331,1
2996_frame5332,1
2996_frame5333,1
2996_frame5334,1
2996_frame5335,1
2996_frame5336,1
2996_frame5337,1
2996_frame5338,1
2996_frame5339,1
2996_frame5340,1
2996_frame5341,1
2996_frame5342,1
2996_frame5343,1
2996_frame5344,1
2996_frame5345,1
2996_frame5346,1
2996_frame5347,1
2996_frame5348,1
2996_frame5349,1
2996_frame5350,1
2996_frame5351,1
2996_frame5352,1
2996_frame5353,1
2996_frame5354,1
2996_frame5355,1
2996_frame5357,1
2996_frame5358,1
2996_frame5359,1
2996_frame5360,1
2996_frame5361,1
2996_frame5362,1
2996_frame5363,1
2996_frame5364,1
2996_frame5365,1
2996_frame5366,1
2996_frame5367,1
2996_frame5368,1
2996_frame5369,1
2996_frame5370,1
2996_frame5371,1
2996_frame5372,1
2996_frame5373,1
2996_frame5374,1
2996_frame5375,1
2996_frame5376,1
2996_frame5377,1
2996_frame5378,1
2996_frame5379,1
2996_frame5380,1
2996_frame5381,1
2996_frame5382,1
2996_frame5383,1
2996_frame5384,1
2996_frame5385,1
2996_frame5386,1
2996_frame5387,1
2996_frame5388,1
2996_frame5389,1
2996_frame5390,1
2996_frame5391,1
2996_frame5392,1
2996_frame5393,1
2996_frame5394,1
2996_frame5395,1
2996_frame5396,1
2996_frame5397,1
2996_frame5398,1
2996_frame5399,1
2996_frame5400,1
2996_frame5401,1
2996_frame5402,1
2996_frame5403,1
2996_frame5404,1
2996_frame5405,1
2996_frame5406,1
2996_frame5407,1
2996_frame5408,1
2996_frame5409,1
2996_frame5410,1
2996_frame5411,1
2996_frame5412,1
2996_frame5413,1
2996_frame5414,1
2996_frame5415,1
2996_frame5416,1
2996_frame5417,1
2996_frame5418,1
2996_frame5419,1
2996_frame5420,1
2996_frame5421,1
2996_frame5422,1
2996_frame5423,1
2996_frame5425,1
2996_frame5426,1
2996_frame5428,1
2996_frame5429,1
2996_frame5430,1
2996_frame5431,1
2996_frame5433,1
2996_frame5434,1
2996_frame5435,1
2996_frame5436,1
2996_frame5437,1
2996_frame5439,1
2996_frame5440,1
2996_frame5441,1
2996_frame5442,1
2996_frame5443,1
2996_frame5444,1
2996_frame5445,1
2996_frame5446,1
2996_frame5447,1
2996_frame5448,1
2996_frame5449,1
2996_frame5450,1
2996_frame5451,1
2996_frame5452,1
2996_frame5453,1
2996_frame5454,1
2996_frame5455,1
2996_frame5456,1
2996_frame5458,1
2996_frame5460,1
2996_frame5461,1
2996_frame5462,1
2996_frame5463,1
2996_frame5464,1
2996_frame5465,1
299_frame464,1
299_frame465,1
299_frame466,1
299_frame467,1
299_frame468,1
299_frame469,1
299_frame470,1
299_frame471,1
299_frame472,1
299_frame473,1
299_frame474,1
299_frame475,1
299_frame476,1
299_frame477,1
299_frame478,1
299_frame479,1
299_frame480,1
299_frame481,1
299_frame482,1
299_frame483,1
299_frame484,1
299_frame485,1
299_frame486,1
299_frame487,1
299_frame488,1
299_frame489,1
299_frame490,1
299_frame491,1
299_frame492,1
299_frame493,1
299_frame494,1
299_frame495,1
299_frame496,1
299_frame497,1
299_frame498,1
299_frame499,1
299_frame500,1
299_frame501,1
299_frame502,1
299_frame503,1
299_frame504,1
299_frame505,1
299_frame506,1
299_frame507,1
299_frame508,1
299_frame509,1
299_frame510,1
299_frame511,1
299_frame512,1
299_frame513,1
299_frame514,1
299_frame515,1
299_frame516,1
299_frame517,1
299_frame518,1
299_frame519,1
299_frame520,1
299_frame521,1
299_frame522,1
299_frame523,1
299_frame524,1
299_frame525,1
299_frame526,1
299_frame527,1
299_frame528,1
299_frame529,1
299_frame530,1
299_frame531,1
299_frame532,1
299_frame533,1
299_frame534,1
299_frame535,1
299_frame536,1
299_frame537,1
299_frame538,1
299_frame539,1
299_frame540,1
299_frame541,1
299_frame542,1
299_frame543,1
299_frame544,1
299_frame545,1
299_frame546,1
299_frame547,1
299_frame548,1
299_frame549,1
299_frame550,1
299_frame551,1
299_frame552,1
299_frame553,1
299_frame554,1
299_frame555,1
299_frame556,1
299_frame557,1
299_frame558,1
299_frame559,1
299_frame560,1
299_frame561,1
299_frame562,1
299_frame563,1
299_frame564,1
299_frame565,1
299_frame566,1
299_frame567,1
299_frame568,1
299_frame569,1
299_frame570,1
299_frame571,1
299_frame572,1
299_frame573,1
299_frame574,1
299_frame575,1
299_frame576,1
299_frame577,1
299_frame578,1
299_frame579,1
299_frame580,1
299_frame581,1
299_frame582,1
299_frame583,1
299_frame584,1
299_frame585,1
299_frame586,1
299_frame587,1
299_frame588,1
299_frame589,1
299_frame590,1
299_frame591,1
299_frame592,1
299_frame593,1
299_frame594,1
299_frame595,1
299_frame596,1
299_frame597,1
299_frame598,1
299_frame599,1
299_frame600,1
299_frame601,1
299_frame602,1
299_frame603,1
299_frame604,1
299_frame605,1
299_frame606,1
299_frame607,1
299_frame608,1
299_frame609,1
299_frame610,1
299_frame611,1
299_frame612,1
299_frame613,1
299_frame614,1
299_frame615,1
299_frame616,1
299_frame617,1
299_frame618,1
299_frame619,1
299_frame620,1
299_frame621,1
299_frame622,1
299_frame623,1
299_frame624,1
299_frame625,1
299_frame626,1
299_frame627,1
299_frame628,1
299_frame629,1
299_frame630,1
299_frame631,1
299_frame632,1
299_frame633,1
299_frame634,1
299_frame635,1
299_frame636,1
299_frame637,1
299_frame638,1
299_frame639,1
299_frame640,1
299_frame641,1
299_frame642,1
299_frame643,1
299_frame644,1
299_frame645,1
299_frame646,1
299_frame647,1
299_frame648,1
299_frame649,1
299_frame650,1
299_frame651,1
299_frame652,1
299_frame653,1
299_frame654,1
299_frame655,1
299_frame656,1
299_frame657,1
299_frame658,1
299_frame659,1
299_frame660,1
299_frame661,1
299_frame662,1
299_frame663,1
299_frame664,1
299_frame665,1
299_frame666,1
299_frame667,1
299_frame668,1
299_frame669,1
299_frame670,1
299_frame671,1
299_frame672,1
299_frame673,1
299_frame674,1
299_frame675,1
299_frame676,1
299_frame677,1
3001_frame5305,1
3005_frame5273,1
3005_frame5274,1
3005_frame5275,1
3005_frame5277,1
3005_frame5279,1
3005_frame5346,1
3005_frame5349,1
3005_frame5350,1
3005_frame5351,1
3005_frame5352,1
3005_frame5353,1
3005_frame5354,1
3005_frame5355,1
3005_frame5356,1
3005_frame5357,1
3005_frame5358,1
3005_frame5359,1
3005_frame5360,1
3005_frame5361,1
3005_frame5362,1
3005_frame5363,1
3015_frame5309,1
3015_frame5312,1
3015_frame5314,1
3015_frame5329,1
3015_frame5330,1
3015_frame5332,1
3015_frame5382,1
3015_frame5388,1
3015_frame5389,1
3015_frame5390,1
3015_frame5436,1
3019_frame5318,1
3019_frame5320,1
3019_frame5321,1
3019_frame5322,1
3019_frame5323,1
3019_frame5324,1
3019_frame5328,1
3019_frame5337,1
3019_frame5340,1
3019_frame5342,1
3019_frame5343,1
3019_frame5344,1
3019_frame5346,1
3019_frame5351,1
3019_frame5353,1
3019_frame5355,1
3019_frame5361,1
3019_frame5367,1
3019_frame5368,1
3019_frame5424,1
3025_frame5312,1
3025_frame5313,1
3025_frame5314,1
3025_frame5315,1
3025_frame5316,1
3025_frame5317,1
3025_frame5318,1
3025_frame5319,1
3025_frame5321,1
3025_frame5329,1
3025_frame5330,1
3025_frame5332,1
3025_frame5333,1
3025_frame5335,1
3025_frame5361,1
3025_frame5378,1
3025_frame5381,1
3030_frame5321,1
3030_frame5322,1
3030_frame5323,1
3030_frame5325,1
3030_frame5328,1
3030_frame5329,1
3030_frame5332,1
3030_frame5336,1
3030_frame5338,1
3030_frame5341,1
3030_frame5342,1
3030_frame5347,1
3042_frame5346,1
3042_frame5349,1
3042_frame5350,1
3042_frame5351,1
3042_frame5352,1
3042_frame5353,1
3042_frame5354,1
3042_frame5356,1
3042_frame5357,1
3042_frame5358,1
3042_frame5359,1
3042_frame5360,1
3042_frame5362,1
3042_frame5363,1
3042_frame5364,1
3042_frame5365,1
3042_frame5369,1
3042_frame5370,1
3042_frame5371,1
3042_frame5372,1
3042_frame5373,1
3042_frame5374,1
3042_frame5375,1
3042_frame5376,1
3042_frame5377,1
3042_frame5378,1
3042_frame5379,1
3042_frame5380,1
3042_frame5382,1
3042_frame5383,1
3042_frame5384,1
3042_frame5385,1
3042_frame5386,1
3042_frame5387,1
3042_frame5388,1
3042_frame5389,1
3042_frame5390,1
3042_frame5391,1
3042_frame5392,1
3042_frame5393,1
3042_frame5394,1
3042_frame5395,1
3042_frame5396,1
3042_frame5397,1
3042_frame5398,1
3042_frame5399,1
3042_frame5402,1
3042_frame5403,1
3042_frame5404,1
3042_frame5405,1
3042_frame5406,1
3042_frame5407,1
3042_frame5408,1
3042_frame5409,1
3042_frame5410,1
3042_frame5411,1
3042_frame5412,1
3042_frame5413,1
3042_frame5414,1
3042_frame5415,1
3042_frame5416,1
3042_frame5417,1
3042_frame5418,1
3042_frame5419,1
3042_frame5420,1
3042_frame5421,1
3042_frame5422,1
3042_frame5423,1
3042_frame5424,1
3042_frame5425,1
3042_frame5426,1
3042_frame5427,1
3042_frame5428,1
3042_frame5429,1
3042_frame5430,1
3042_frame5431,1
3042_frame5432,1
3042_frame5433,1
3042_frame5434,1
3042_frame5435,1
3042_frame5436,1
3042_frame5437,1
3042_frame5438,1
3042_frame5439,1
3042_frame5440,1
3042_frame5441,1
3042_frame5442,1
3042_frame5444,1
3042_frame5446,1
3042_frame5447,1
3042_frame5450,1
3042_frame5461,1
3042_frame5506,1
3042_frame5511,1
3042_frame5515,1
3042_frame5516,1
3042_frame5517,1
3042_frame5518,1
3042_frame5519,1
3042_frame5523,1
3042_frame5524,1
3042_frame5526,1
3042_frame5529,1
3042_frame5531,1
3042_frame5534,1
3042_frame5535,1
3042_frame5536,1
3042_frame5538,1
3042_frame5539,1
3042_frame5540,1
3042_frame5541,1
3042_frame5542,1
3042_frame5543,1
3042_frame5544,1
3042_frame5545,1
3042_frame5546,1
3042_frame5547,1
304_frame471,1
304_frame472,1
3059_frame5368,1
3060_frame5370,1
3066_frame5393,1
3066_frame5394,1
3066_frame5395,1
3066_frame5396,1
3066_frame5397,1
3066_frame5398,1
3066_frame5399,1
3066_frame5400,1
3066_frame5401,1
3066_frame5402,1
3066_frame5403,1
3066_frame5404,1
3066_frame5405,1
3066_frame5406,1
3066_frame5407,1
3066_frame5408,1
3066_frame5409,1
3066_frame5410,1
3066_frame5411,1
3066_frame5412,1
3066_frame5413,1
3066_frame5414,1
3066_frame5415,1
3066_frame5416,1
3066_frame5417,1
3066_frame5418,1
3066_frame5419,1
3066_frame5420,1
3066_frame5421,1
3066_frame5422,1
3066_frame5423,1
3066_frame5424,1
3066_frame5425,1
3066_frame5426,1
3066_frame5427,1
3066_frame5428,1
3066_frame5429,1
3066_frame5430,1
3066_frame5431,1
3066_frame5432,1
3066_frame5433,1
3066_frame5434,1
3066_frame5435,1
3066_frame5436,1
3066_frame5437,1
3066_frame5438,1
3066_frame5439,1
3066_frame5440,1
3066_frame5441,1
3066_frame5442,1
3066_frame5443,1
3066_frame5444,1
3066_frame5445,1
3066_frame5446,1
3066_frame5447,1
3066_frame5448,1
3066_frame5449,1
3066_frame5450,1
3066_frame5451,1
3066_frame5452,1
3066_frame5453,1
3066_frame5454,1
3066_frame5455,1
3066_frame5456,1
3066_frame5457,1
3066_frame5458,1
3066_frame5459,1
3066_frame5460,1
3066_frame5461,1
3066_frame5462,1
3066_frame5463,1
3066_frame5464,1
3066_frame5465,1
3066_frame5466,1
3066_frame5467,1
3066_frame5468,1
3066_frame5469,1
3066_frame5470,1
3066_frame5471,1
3066_frame5472,1
3066_frame5473,1
3066_frame5474,1
3066_frame5475,1
3066_frame5476,1
3066_frame5477,1
3066_frame5478,1
3066_frame5479,1
3066_frame5480,1
3066_frame5481,1
3066_frame5482,1
3066_frame5483,1
3066_frame5484,1
3066_frame5485,1
3066_frame5486,1
3066_frame5487,1
3066_frame5488,1
3066_frame5489,1
3066_frame5490,1
3066_frame5491,1
3066_frame5492,1
3066_frame5493,1
3066_frame5494,1
3066_frame5495,1
3066_frame5496,1
3066_frame5497,1
3066_frame5498,1
3066_frame5499,1
3066_frame5500,1
3066_frame5501,1
3066_frame5502,1
3066_frame5503,1
3066_frame5504,1
3066_frame5505,1
3066_frame5506,1
3066_frame5507,1
3066_frame5508,1
3066_frame5509,1
3066_frame5510,1
3066_frame5511,1
3066_frame5512,1
3066_frame5513,1
3066_frame5514,1
3066_frame5515,1
3066_frame5516,1
3066_frame5517,1
3066_frame5518,1
3066_frame5519,1
3066_frame5520,1
3066_frame5521,1
3066_frame5522,1
3066_frame5523,1
3066_frame5524,1
3066_frame5525,1
3066_frame5526,1
3066_frame5527,1
3066_frame5528,1
3066_frame5529,1
3066_frame5530,1
3066_frame5531,1
3066_frame5532,1
3066_frame5533,1
3066_frame5534,1
3066_frame5535,1
3066_frame5536,1
3066_frame5537,1
3066_frame5538,1
3066_frame5539,1
3066_frame5540,1
3066_frame5541,1
3066_frame5542,1
3066_frame5543,1
3066_frame5544,1
3066_frame5545,1
3066_frame5546,1
3066_frame5547,1
3066_frame5548,1
3066_frame5549,1
3066_frame5550,1
3066_frame5551,1
3066_frame5552,1
3066_frame5553,1
3066_frame5554,1
3066_frame5555,1
3066_frame5556,1
3066_frame5557,1
3066_frame5558,1
3066_frame5559,1
3066_frame5560,1
3066_frame5561,1
3066_frame5562,1
3066_frame5563,1
3066_frame5564,1
3066_frame5565,1
3066_frame5566,1
3066_frame5567,1
3066_frame5568,1
3066_frame5569,1
3066_frame5570,1
3066_frame5571,1
3066_frame5572,1
3066_frame5573,1
3066_frame5574,1
3066_frame5575,1
3066_frame5576,1
3066_frame5577,1
3066_frame5578,1
3066_frame5579,1
3066_frame5580,1
3066_frame5581,1
3066_frame5582,1
3066_frame5583,1
3066_frame5584,1
3066_frame5585,1
3066_frame5586,1
3066_frame5587,1
3066_frame5588,1
3066_frame5589,1
3066_frame5590,1
3066_frame5591,1
3066_frame5592,1
3066_frame5593,1
3066_frame5594,1
3066_frame5595,1
3066_frame5596,1
3066_frame5597,1
3066_frame5598,1
3066_frame5599,1
3066_frame5600,1
3066_frame5601,1
3066_frame5602,1
3066_frame5603,1
3066_frame5604,1
3066_frame5605,1
3066_frame5606,1
3066_frame5607,1
3066_frame5608,1
3066_frame5609,1
3066_frame5610,1
3066_frame5611,1
3066_frame5612,1
3066_frame5613,1
3066_frame5614,1
3066_frame5615,1
3066_frame5616,1
3066_frame5617,1
3066_frame5618,1
3066_frame5619,1
3066_frame5620,1
3066_frame5621,1
3066_frame5622,1
3066_frame5623,1
3066_frame5624,1
3066_frame5625,1
3066_frame5626,1
3066_frame5627,1
3066_frame5628,1
3066_frame5629,1
3066_frame5630,1
3066_frame5631,1
3066_frame5632,1
3066_frame5633,1
3066_frame5634,1
3066_frame5635,1
3066_frame5636,1
3066_frame5637,1
3066_frame5638,1
3066_frame5639,1
3066_frame5640,1
3066_frame5641,1
3066_frame5642,1
3066_frame5643,1
3066_frame5644,1
3066_frame5645,1
3066_frame5646,1
3066_frame5647,1
3066_frame5648,1
3066_frame5650,1
3066_frame5651,1
3078_frame5429,1
3078_frame5430,1
3078_frame5431,1
3078_frame5432,1
3078_frame5433,1
3078_frame5434,1
3078_frame5435,1
3078_frame5436,1
3078_frame5437,1
3078_frame5438,1
3078_frame5439,1
3078_frame5440,1
3078_frame5441,1
3078_frame5442,1
3078_frame5443,1
3078_frame5444,1
3078_frame5445,1
3078_frame5446,1
3078_frame5447,1
3078_frame5448,1
3078_frame5449,1
3078_frame5450,1
3078_frame5451,1
3078_frame5452,1
3078_frame5453,1
3078_frame5454,1
3078_frame5455,1
3078_frame5456,1
3078_frame5457,1
3078_frame5458,1
3078_frame5459,1
3078_frame5460,1
3078_frame5461,1
3078_frame5462,1
3078_frame5463,1
3078_frame5464,1
3078_frame5465,1
3078_frame5466,1
3078_frame5467,1
3078_frame5468,1
3078_frame5469,1
3078_frame5470,1
3078_frame5471,1
3078_frame5472,1
3078_frame5473,1
3078_frame5474,1
3078_frame5475,1
3078_frame5476,1
3078_frame5477,1
3078_frame5478,1
3078_frame5479,1
3078_frame5480,1
3078_frame5481,1
3078_frame5482,1
3078_frame5483,1
3078_frame5484,1
3078_frame5485,1
3078_frame5486,1
3078_frame5487,1
3078_frame5488,1
3078_frame5489,1
3083_frame5422,1
3083_frame5423,1
3083_frame5424,1
3083_frame5425,1
3083_frame5426,1
3083_frame5428,1
3083_frame5429,1
3083_frame5430,1
3083_frame5431,1
3083_frame5432,1
3083_frame5433,1
3083_frame5434,1
3083_frame5435,1
3083_frame5438,1
3083_frame5439,1
3083_frame5440,1
3083_frame5441,1
3083_frame5442,1
3083_frame5443,1
3083_frame5444,1
3083_frame5445,1
3083_frame5446,1
3083_frame5447,1
3083_frame5448,1
3083_frame5449,1
3083_frame5450,1
3083_frame5451,1
3083_frame5452,1
3083_frame5453,1
3083_frame5454,1
3083_frame5455,1
3083_frame5456,1
3083_frame5457,1
3083_frame5458,1
3083_frame5459,1
3083_frame5460,1
3083_frame5461,1
3083_frame5462,1
3083_frame5463,1
3083_frame5464,1
3083_frame5465,1
3083_frame5466,1
3083_frame5467,1
3083_frame5468,1
3083_frame5469,1
3083_frame5470,1
3083_frame5471,1
3083_frame5472,1
3083_frame5473,1
3083_frame5474,1
3083_frame5475,1
3083_frame5476,1
3083_frame5477,1
3083_frame5478,1
3083_frame5479,1
3083_frame5480,1
3083_frame5481,1
3083_frame5482,1
3083_frame5483,1
3083_frame5484,1
3083_frame5485,1
3083_frame5486,1
3083_frame5487,1
3083_frame5488,1
3083_frame5489,1
3083_frame5490,1
3083_frame5491,1
3083_frame5492,1
3083_frame5493,1
3083_frame5494,1
3083_frame5495,1
3083_frame5496,1
3083_frame5497,1
3083_frame5498,1
3083_frame5499,1
3083_frame5500,1
3083_frame5501,1
3083_frame5502,1
3083_frame5503,1
3083_frame5504,1
3083_frame5505,1
3083_frame5506,1
3083_frame5507,1
3083_frame5508,1
3083_frame5509,1
3083_frame5510,1
3083_frame5511,1
3083_frame5512,1
3083_frame5513,1
3083_frame5514,1
3083_frame5515,1
3083_frame5516,1
3083_frame5517,1
3083_frame5518,1
3083_frame5519,1
3083_frame5520,1
3083_frame5521,1
3083_frame5522,1
3083_frame5523,1
3083_frame5524,1
3083_frame5525,1
3083_frame5526,1
3083_frame5527,1
3083_frame5528,1
3083_frame5529,1
3083_frame5530,1
3083_frame5531,1
3083_frame5532,1
3083_frame5533,1
3083_frame5534,1
3083_frame5535,1
3083_frame5536,1
3083_frame5537,1
3083_frame5538,1
3083_frame5539,1
3083_frame5540,1
3083_frame5541,1
3083_frame5542,1
3083_frame5543,1
3083_frame5544,1
3083_frame5545,1
3083_frame5546,1
3083_frame5547,1
3083_frame5548,1
3083_frame5549,1
3083_frame5550,1
3083_frame5551,1
3083_frame5552,1
3083_frame5553,1
3083_frame5554,1
3083_frame5555,1
3083_frame5556,1
3083_frame5557,1
3083_frame5558,1
3083_frame5559,1
3083_frame5560,1
3083_frame5561,1
3083_frame5562,1
3083_frame5563,1
3083_frame5564,1
3083_frame5565,1
3083_frame5566,1
3083_frame5567,1
3083_frame5568,1
3083_frame5569,1
3083_frame5570,1
3083_frame5571,1
3083_frame5572,1
3083_frame5573,1
3083_frame5574,1
3083_frame5575,1
3083_frame5576,1
3083_frame5577,1
3083_frame5578,1
3083_frame5579,1
3083_frame5580,1
3083_frame5581,1
3083_frame5582,1
3083_frame5583,1
3083_frame5584,1
3083_frame5585,1
3083_frame5586,1
3083_frame5587,1
3083_frame5588,1
3083_frame5589,1
3083_frame5590,1
3083_frame5591,1
3083_frame5592,1
3083_frame5593,1
3083_frame5594,1
3083_frame5595,1
3083_frame5596,1
3083_frame5597,1
3083_frame5598,1
3083_frame5599,1
3083_frame5600,1
3083_frame5601,1
3083_frame5602,1
3083_frame5603,1
3083_frame5604,1
3083_frame5606,1
3083_frame5607,1
3083_frame5608,1
3083_frame5609,1
3083_frame5610,1
3083_frame5611,1
3083_frame5612,1
3083_frame5613,1
3083_frame5614,1
3083_frame5615,1
3083_frame5616,1
3083_frame5617,1
3083_frame5618,1
3083_frame5619,1
3083_frame5620,1
3083_frame5621,1
3083_frame5622,1
3083_frame5623,1
3083_frame5624,1
3083_frame5625,1
3083_frame5626,1
3083_frame5627,1
3083_frame5628,1
3083_frame5629,1
3083_frame5630,1
3083_frame5631,1
3083_frame5632,1
3083_frame5633,1
3083_frame5634,1
3083_frame5635,1
3083_frame5636,1
3083_frame5637,1
3083_frame5638,1
3083_frame5639,1
3083_frame5640,1
3083_frame5641,1
3083_frame5642,1
3083_frame5643,1
3083_frame5644,1
3083_frame5645,1
3083_frame5646,1
3083_frame5647,1
3083_frame5648,1
3083_frame5649,1
3083_frame5650,1
3083_frame5651,1
3083_frame5652,1
3083_frame5653,1
3083_frame5654,1
3083_frame5655,1
3083_frame5656,1
3083_frame5657,1
3083_frame5658,1
3083_frame5659,1
3083_frame5660,1
3083_frame5661,1
3083_frame5662,1
3083_frame5663,1
3083_frame5664,1
3083_frame5665,1
3083_frame5666,1
3083_frame5667,1
3083_frame5668,1
3083_frame5669,1
3083_frame5670,1
3083_frame5671,1
3083_frame5672,1
3083_frame5673,1
3083_frame5674,1
3083_frame5675,1
3083_frame5676,1
3083_frame5677,1
3083_frame5678,1
3083_frame5679,1
3083_frame5680,1
3083_frame5681,1
3083_frame5682,1
3083_frame5683,1
3083_frame5684,1
3093_frame5436,1
3093_frame5438,1
3093_frame5439,1
3093_frame5440,1
309_frame501,1
309_frame502,1
309_frame503,1
309_frame504,1
309_frame505,1
309_frame506,1
309_frame507,1
309_frame508,1
309_frame509,1
309_frame511,1
309_frame512,1
309_frame514,1
309_frame515,1
309_frame516,1
